sensor1,sensor2,sensor3,sensor4,labels
508,488,502,487,Rhemiplegia
511,486,498,498,Rhemiplegia
513,482,495,514,Rhemiplegia
514,479,493,526,Rhemiplegia
514,477,492,534,Rhemiplegia
514,475,490,538,Rhemiplegia
513,474,488,540,Rhemiplegia
512,472,487,541,Rhemiplegia
508,471,513,541,Rhemiplegia
505,480,522,542,Rhemiplegia
503,487,524,530,Rhemiplegia
501,491,524,518,Rhemiplegia
500,494,523,509,Rhemiplegia
499,495,520,504,Rhemiplegia
499,497,515,499,Rhemiplegia
498,499,509,496,Rhemiplegia
498,501,500,494,Rhemiplegia
503,501,495,491,Rhemiplegia
509,502,491,490,Rhemiplegia
511,494,489,497,Rhemiplegia
513,488,487,503,Rhemiplegia
513,483,485,514,Rhemiplegia
511,480,484,524,Rhemiplegia
507,476,483,531,Rhemiplegia
504,474,481,534,Rhemiplegia
502,473,481,536,Rhemiplegia
500,471,513,536,Rhemiplegia
499,478,524,526,Rhemiplegia
499,487,525,513,Rhemiplegia
498,492,525,506,Rhemiplegia
497,496,524,500,Rhemiplegia
497,499,523,497,Rhemiplegia
497,501,518,494,Rhemiplegia
497,505,508,491,Rhemiplegia
510,506,499,490,Rhemiplegia
514,496,492,489,Rhemiplegia
516,490,488,497,Rhemiplegia
515,485,484,509,Rhemiplegia
513,480,482,517,Rhemiplegia
508,476,480,525,Rhemiplegia
505,475,479,531,Rhemiplegia
503,472,492,532,Rhemiplegia
502,478,523,526,Rhemiplegia
501,493,525,512,Rhemiplegia
499,499,524,504,Rhemiplegia
499,502,520,499,Rhemiplegia
499,503,508,496,Rhemiplegia
498,506,498,493,Rhemiplegia
498,508,491,490,Rhemiplegia
510,503,486,490,Rhemiplegia
511,495,483,519,Rhemiplegia
508,489,480,527,Rhemiplegia
505,484,479,530,Rhemiplegia
502,479,478,531,Rhemiplegia
499,477,477,533,Rhemiplegia
499,474,483,533,Rhemiplegia
498,493,500,534,Rhemiplegia
497,500,511,529,Rhemiplegia
497,502,515,517,Rhemiplegia
496,504,516,508,Rhemiplegia
496,505,515,503,Rhemiplegia
495,506,512,499,Rhemiplegia
495,508,502,495,Rhemiplegia
496,508,494,492,Rhemiplegia
495,508,487,491,Rhemiplegia
497,507,483,513,Rhemiplegia
502,501,480,529,Rhemiplegia
499,495,479,532,Rhemiplegia
497,489,477,533,Rhemiplegia
496,486,476,533,Rhemiplegia
496,481,475,535,Rhemiplegia
496,478,474,535,Rhemiplegia
496,476,476,534,Rhemiplegia
495,493,494,535,Rhemiplegia
495,501,512,527,Rhemiplegia
495,505,506,518,Rhemiplegia
494,506,495,510,Rhemiplegia
494,506,487,516,Rhemiplegia
494,504,482,530,Rhemiplegia
494,495,479,532,Rhemiplegia
494,488,477,533,Rhemiplegia
494,483,475,533,Rhemiplegia
493,479,476,533,Rhemiplegia
493,496,494,532,Rhemiplegia
493,502,511,531,Rhemiplegia
492,505,513,528,Rhemiplegia
493,506,503,521,Rhemiplegia
492,507,492,526,Rhemiplegia
495,505,486,529,Rhemiplegia
492,496,481,531,Rhemiplegia
492,498,497,531,Rhemiplegia
492,503,495,529,Rhemiplegia
492,505,489,526,Rhemiplegia
490,506,483,527,Rhemiplegia
491,503,479,529,Rhemiplegia
491,493,476,530,Rhemiplegia
491,488,475,531,Rhemiplegia
491,484,475,532,Rhemiplegia
490,480,473,532,Rhemiplegia
490,494,493,532,Rhemiplegia
490,502,518,524,Rhemiplegia
490,504,520,516,Rhemiplegia
490,505,513,516,Rhemiplegia
499,506,500,525,Rhemiplegia
501,505,491,529,Rhemiplegia
496,503,485,531,Rhemiplegia
495,495,481,531,Rhemiplegia
493,489,479,532,Rhemiplegia
493,484,476,532,Rhemiplegia
492,499,508,531,Rhemiplegia
491,505,520,522,Rhemiplegia
491,506,512,515,Rhemiplegia
490,505,501,528,Rhemiplegia
490,498,491,531,Rhemiplegia
489,490,485,532,Rhemiplegia
489,499,495,532,Rhemiplegia
489,504,500,526,Rhemiplegia
488,506,495,516,Rhemiplegia
488,506,486,525,Rhemiplegia
489,505,481,529,Rhemiplegia
488,503,478,531,Rhemiplegia
487,495,476,531,Rhemiplegia
487,489,474,531,Rhemiplegia
487,483,474,532,Rhemiplegia
487,494,511,530,Rhemiplegia
486,504,515,527,Rhemiplegia
486,507,514,517,Rhemiplegia
486,508,503,510,Rhemiplegia
496,507,494,516,Rhemiplegia
496,505,487,528,Rhemiplegia
493,497,482,530,Rhemiplegia
490,490,478,530,Rhemiplegia
489,485,476,531,Rhemiplegia
489,481,475,530,Rhemiplegia
488,477,510,530,Rhemiplegia
488,496,522,527,Rhemiplegia
487,503,525,516,Rhemiplegia
498,503,523,508,Rhemiplegia
509,504,520,509,Rhemiplegia
518,503,509,522,Rhemiplegia
516,493,498,524,Rhemiplegia
512,501,507,523,Rhemiplegia
507,505,516,523,Rhemiplegia
504,507,516,512,Rhemiplegia
507,506,504,514,Rhemiplegia
508,506,494,523,Rhemiplegia
505,503,488,527,Rhemiplegia
502,496,484,528,Rhemiplegia
501,489,480,528,Rhemiplegia
500,484,479,527,Rhemiplegia
498,492,504,527,Rhemiplegia
496,500,520,526,Rhemiplegia
496,503,523,518,Rhemiplegia
501,505,520,515,Rhemiplegia
499,505,512,522,Rhemiplegia
497,504,502,525,Rhemiplegia
494,505,493,527,Rhemiplegia
493,500,487,529,Rhemiplegia
492,493,482,529,Rhemiplegia
491,486,479,529,Rhemiplegia
490,483,478,528,Rhemiplegia
490,500,515,526,Rhemiplegia
490,504,521,517,Rhemiplegia
490,504,520,511,Rhemiplegia
502,504,515,516,Rhemiplegia
506,503,503,526,Rhemiplegia
502,494,494,527,Rhemiplegia
497,492,487,528,Rhemiplegia
496,505,482,525,Rhemiplegia
494,508,479,514,Rhemiplegia
498,508,477,520,Rhemiplegia
509,504,476,526,Rhemiplegia
506,496,474,528,Rhemiplegia
503,498,504,527,Rhemiplegia
500,503,510,527,Rhemiplegia
498,504,508,525,Rhemiplegia
496,505,498,523,Rhemiplegia
495,505,489,515,Rhemiplegia
494,505,483,508,Rhemiplegia
502,505,480,523,Rhemiplegia
507,500,476,528,Rhemiplegia
502,492,474,528,Rhemiplegia
499,495,508,527,Rhemiplegia
496,502,515,526,Rhemiplegia
495,504,514,516,Rhemiplegia
501,504,505,514,Rhemiplegia
506,503,497,527,Rhemiplegia
504,502,491,529,Rhemiplegia
500,495,484,531,Rhemiplegia
497,488,480,531,Rhemiplegia
495,492,502,530,Rhemiplegia
494,501,517,528,Rhemiplegia
493,504,518,520,Rhemiplegia
492,505,507,512,Rhemiplegia
497,505,496,516,Rhemiplegia
509,503,488,525,Rhemiplegia
511,495,483,527,Rhemiplegia
505,488,480,528,Rhemiplegia
501,496,516,527,Rhemiplegia
499,503,525,522,Rhemiplegia
497,503,523,513,Rhemiplegia
506,503,520,514,Rhemiplegia
516,503,511,522,Rhemiplegia
516,500,502,524,Rhemiplegia
512,492,492,526,Rhemiplegia
507,486,487,526,Rhemiplegia
503,496,509,525,Rhemiplegia
502,502,520,521,Rhemiplegia
500,503,517,512,Rhemiplegia
506,503,507,517,Rhemiplegia
507,503,498,525,Rhemiplegia
503,501,489,528,Rhemiplegia
501,496,484,529,Rhemiplegia
498,490,481,530,Rhemiplegia
497,485,478,530,Rhemiplegia
495,499,486,528,Rhemiplegia
494,503,505,518,Rhemiplegia
494,503,500,519,Rhemiplegia
492,503,490,527,Rhemiplegia
492,496,483,530,Rhemiplegia
492,495,500,529,Rhemiplegia
490,501,510,528,Rhemiplegia
490,504,507,524,Rhemiplegia
490,508,496,514,Rhemiplegia
490,508,487,506,Rhemiplegia
504,506,481,511,Rhemiplegia
512,505,477,521,Rhemiplegia
511,498,475,524,Rhemiplegia
507,491,474,526,Rhemiplegia
502,485,473,528,Rhemiplegia
500,481,472,529,Rhemiplegia
498,478,472,530,Rhemiplegia
496,493,474,529,Rhemiplegia
495,500,493,529,Rhemiplegia
494,503,497,528,Rhemiplegia
493,504,497,525,Rhemiplegia
492,505,492,521,Rhemiplegia
491,506,484,512,Rhemiplegia
491,507,479,505,Rhemiplegia
490,506,475,503,Rhemiplegia
503,505,473,518,Rhemiplegia
503,498,472,525,Rhemiplegia
498,491,472,526,Rhemiplegia
496,493,509,527,Rhemiplegia
494,500,511,527,Rhemiplegia
493,502,510,525,Rhemiplegia
491,504,499,521,Rhemiplegia
490,505,491,510,Rhemiplegia
495,504,485,506,Rhemiplegia
500,500,480,524,Rhemiplegia
498,493,478,527,Rhemiplegia
494,495,503,528,Rhemiplegia
492,501,510,525,Rhemiplegia
491,503,510,513,Rhemiplegia
497,503,498,520,Rhemiplegia
496,502,490,527,Rhemiplegia
492,501,483,530,Rhemiplegia
491,494,479,530,Rhemiplegia
490,488,476,530,Rhemiplegia
490,483,475,530,Rhemiplegia
489,479,473,529,Rhemiplegia
489,490,514,529,Rhemiplegia
488,500,520,526,Rhemiplegia
487,504,520,516,Rhemiplegia
488,505,514,507,Rhemiplegia
499,505,507,508,Rhemiplegia
502,504,500,523,Rhemiplegia
500,497,492,524,Rhemiplegia
496,515,506,523,Rhemiplegia
494,508,519,521,Rhemiplegia
492,507,519,511,Rhemiplegia
498,504,513,514,Rhemiplegia
502,507,501,523,Rhemiplegia
501,498,492,527,Rhemiplegia
497,490,486,527,Rhemiplegia
495,492,507,528,Rhemiplegia
493,498,515,528,Rhemiplegia
491,499,516,526,Rhemiplegia
490,501,514,524,Rhemiplegia
490,503,506,523,Rhemiplegia
489,504,496,515,Rhemiplegia
489,506,489,506,Rhemiplegia
489,506,484,501,Rhemiplegia
488,505,480,505,Rhemiplegia
489,504,477,525,Rhemiplegia
488,497,475,530,Rhemiplegia
486,496,481,530,Rhemiplegia
487,494,504,531,Rhemiplegia
486,492,491,530,Rhemiplegia
486,493,494,530,Rhemiplegia
485,500,495,527,Rhemiplegia
485,503,486,520,Rhemiplegia
486,502,481,523,Rhemiplegia
485,496,477,529,Rhemiplegia
485,488,474,531,Rhemiplegia
485,484,473,531,Rhemiplegia
485,496,498,527,Rhemiplegia
485,500,507,517,Rhemiplegia
485,501,505,508,Rhemiplegia
485,502,494,502,Rhemiplegia
484,502,486,498,Rhemiplegia
484,503,479,516,Rhemiplegia
485,503,476,527,Rhemiplegia
488,500,474,530,Rhemiplegia
485,495,473,532,Rhemiplegia
485,490,472,529,Rhemiplegia
499,487,472,530,Rhemiplegia
490,482,471,531,Rhemiplegia
488,485,472,531,Rhemiplegia
487,485,473,531,Rhemiplegia
486,480,471,530,Rhemiplegia
486,494,491,529,Rhemiplegia
485,500,512,525,Rhemiplegia
485,503,516,515,Rhemiplegia
486,504,507,511,Rhemiplegia
486,504,495,521,Rhemiplegia
486,504,487,525,Rhemiplegia
485,503,481,525,Rhemiplegia
485,500,477,526,Rhemiplegia
485,493,475,527,Rhemiplegia
485,486,473,528,Rhemiplegia
484,482,491,527,Rhemiplegia
484,500,522,526,Rhemiplegia
484,504,525,518,Rhemiplegia
484,505,524,509,Rhemiplegia
497,506,521,509,Rhemiplegia
497,506,514,523,Rhemiplegia
491,506,504,525,Rhemiplegia
489,503,494,527,Rhemiplegia
488,496,488,526,Rhemiplegia
487,490,483,527,Rhemiplegia
486,485,480,527,Rhemiplegia
486,495,509,525,Rhemiplegia
485,506,517,522,Rhemiplegia
485,510,516,511,Rhemiplegia
485,510,506,509,Rhemiplegia
486,510,494,506,Rhemiplegia
486,511,487,501,Rhemiplegia
489,509,482,524,Rhemiplegia
488,508,479,531,Rhemiplegia
486,501,476,533,Rhemiplegia
485,494,474,533,Rhemiplegia
485,489,473,533,Rhemiplegia
484,490,493,532,Rhemiplegia
484,499,502,532,Rhemiplegia
484,502,503,526,Rhemiplegia
484,504,495,517,Rhemiplegia
484,505,485,511,Rhemiplegia
492,505,479,516,Rhemiplegia
491,501,476,529,Rhemiplegia
487,494,473,530,Rhemiplegia
485,487,472,531,Rhemiplegia
484,482,471,531,Rhemiplegia
484,480,492,531,Rhemiplegia
484,497,514,529,Rhemiplegia
484,501,515,529,Rhemiplegia
483,503,508,526,Rhemiplegia
484,503,497,520,Rhemiplegia
483,504,488,513,Rhemiplegia
483,506,482,507,Rhemiplegia
483,507,478,502,Rhemiplegia
497,506,475,502,Rhemiplegia
503,506,473,519,Rhemiplegia
496,504,472,526,Rhemiplegia
492,498,471,527,Rhemiplegia
494,492,471,527,Rhemiplegia
500,488,470,527,Rhemiplegia
497,483,470,526,Rhemiplegia
495,488,494,526,Rhemiplegia
493,483,494,526,Rhemiplegia
490,481,504,524,Rhemiplegia
488,498,509,524,Rhemiplegia
487,502,510,520,Rhemiplegia
487,503,500,513,Rhemiplegia
486,504,490,515,Rhemiplegia
485,504,483,506,Rhemiplegia
486,504,479,521,Rhemiplegia
485,503,476,528,Rhemiplegia
485,498,474,521,Rhemiplegia
518,491,473,522,Rhemiplegia
510,485,471,528,Rhemiplegia
503,480,471,528,Rhemiplegia
498,479,502,527,Rhemiplegia
495,479,500,527,Rhemiplegia
493,475,488,527,Rhemiplegia
491,482,507,527,Rhemiplegia
491,495,508,526,Rhemiplegia
489,500,511,525,Rhemiplegia
489,503,500,515,Rhemiplegia
488,504,490,508,Rhemiplegia
500,504,483,516,Rhemiplegia
512,503,480,524,Rhemiplegia
507,503,476,526,Rhemiplegia
503,501,473,527,Rhemiplegia
498,497,472,528,Rhemiplegia
496,490,472,528,Rhemiplegia
494,485,470,528,Rhemiplegia
492,491,509,527,Rhemiplegia
491,499,512,527,Rhemiplegia
490,502,505,519,Rhemiplegia
489,501,495,517,Rhemiplegia
493,502,485,516,Rhemiplegia
490,503,480,518,Rhemiplegia
488,503,477,512,Rhemiplegia
489,504,475,507,Rhemiplegia
487,504,473,502,Rhemiplegia
499,503,472,513,Rhemiplegia
516,500,471,523,Rhemiplegia
512,494,508,524,Rhemiplegia
509,495,500,525,Rhemiplegia
510,492,492,526,Rhemiplegia
511,486,484,525,Rhemiplegia
513,492,513,524,Rhemiplegia
506,500,518,524,Rhemiplegia
504,504,508,523,Rhemiplegia
502,506,496,518,Rhemiplegia
499,504,488,509,Rhemiplegia
498,503,483,503,Rhemiplegia
497,502,478,518,Rhemiplegia
494,497,476,526,Rhemiplegia
494,490,474,523,Rhemiplegia
505,483,472,525,Rhemiplegia
499,480,471,529,Rhemiplegia
495,485,471,528,Rhemiplegia
493,493,497,528,Rhemiplegia
492,486,487,528,Rhemiplegia
491,489,506,526,Rhemiplegia
490,498,509,517,Rhemiplegia
489,502,500,509,Rhemiplegia
489,502,489,503,Rhemiplegia
488,503,482,514,Rhemiplegia
500,499,477,526,Rhemiplegia
492,493,475,530,Rhemiplegia
491,486,472,522,Rhemiplegia
506,480,471,526,Rhemiplegia
496,477,471,530,Rhemiplegia
493,473,470,530,Rhemiplegia
491,481,508,527,Rhemiplegia
490,496,512,523,Rhemiplegia
489,500,507,513,Rhemiplegia
488,500,496,506,Rhemiplegia
488,502,488,501,Rhemiplegia
493,501,481,512,Rhemiplegia
501,497,477,528,Rhemiplegia
494,490,474,529,Rhemiplegia
491,484,472,529,Rhemiplegia
489,493,501,529,Rhemiplegia
489,485,488,529,Rhemiplegia
492,489,503,526,Rhemiplegia
498,495,513,526,Rhemiplegia
492,500,513,525,Rhemiplegia
490,501,501,521,Rhemiplegia
489,504,491,513,Rhemiplegia
488,504,483,517,Rhemiplegia
488,505,479,508,Rhemiplegia
487,504,477,500,Rhemiplegia
498,503,473,520,Rhemiplegia
506,495,472,526,Rhemiplegia
501,494,508,527,Rhemiplegia
497,486,499,528,Rhemiplegia
494,481,489,528,Rhemiplegia
492,476,481,527,Rhemiplegia
490,475,504,526,Rhemiplegia
488,496,518,525,Rhemiplegia
488,501,509,522,Rhemiplegia
488,502,498,514,Rhemiplegia
487,504,489,508,Rhemiplegia
487,503,483,513,Rhemiplegia
497,499,479,519,Rhemiplegia
493,492,476,526,Rhemiplegia
490,485,475,528,Rhemiplegia
489,480,472,528,Rhemiplegia
489,475,472,528,Rhemiplegia
487,493,508,525,Rhemiplegia
486,499,514,518,Rhemiplegia
486,504,504,514,Rhemiplegia
486,503,495,503,Rhemiplegia
485,503,485,509,Rhemiplegia
494,502,481,523,Rhemiplegia
489,501,477,527,Rhemiplegia
487,498,474,528,Rhemiplegia
487,491,473,528,Rhemiplegia
486,484,471,528,Rhemiplegia
486,481,475,526,Rhemiplegia
485,495,512,523,Rhemiplegia
485,500,513,515,Rhemiplegia
485,500,503,507,Rhemiplegia
485,501,491,501,Rhemiplegia
484,501,484,497,Rhemiplegia
485,500,480,524,Rhemiplegia
485,492,476,529,Rhemiplegia
483,484,473,530,Rhemiplegia
484,478,472,530,Rhemiplegia
484,488,507,529,Rhemiplegia
483,496,520,525,Rhemiplegia
484,500,517,518,Rhemiplegia
483,501,510,508,Rhemiplegia
483,502,500,503,Rhemiplegia
492,502,491,503,Rhemiplegia
505,503,484,514,Rhemiplegia
506,499,481,522,Rhemiplegia
500,492,477,523,Rhemiplegia
495,484,475,522,Rhemiplegia
493,491,508,521,Rhemiplegia
490,497,509,521,Rhemiplegia
489,499,501,519,Rhemiplegia
488,503,492,509,Rhemiplegia
488,504,483,512,Rhemiplegia
488,506,479,509,Rhemiplegia
489,504,475,502,Rhemiplegia
494,499,474,518,Rhemiplegia
489,492,471,524,Rhemiplegia
487,490,503,525,Rhemiplegia
487,482,498,526,Rhemiplegia
486,479,487,524,Rhemiplegia
486,496,506,517,Rhemiplegia
485,501,512,507,Rhemiplegia
485,501,502,501,Rhemiplegia
487,501,490,499,Rhemiplegia
499,501,483,522,Rhemiplegia
501,500,478,526,Rhemiplegia
497,489,473,527,Rhemiplegia
499,489,508,524,Rhemiplegia
495,496,512,522,Rhemiplegia
492,500,507,513,Rhemiplegia
491,502,495,506,Rhemiplegia
503,502,486,510,Rhemiplegia
494,501,480,523,Rhemiplegia
490,491,476,528,Rhemiplegia
489,484,474,527,Rhemiplegia
488,489,488,527,Rhemiplegia
488,485,480,528,Rhemiplegia
487,478,475,526,Rhemiplegia
486,489,502,523,Rhemiplegia
486,495,520,513,Rhemiplegia
485,498,519,506,Rhemiplegia
485,500,511,500,Rhemiplegia
494,500,500,506,Rhemiplegia
499,499,493,523,Rhemiplegia
491,495,486,526,Rhemiplegia
488,491,480,525,Rhemiplegia
487,487,490,525,Rhemiplegia
486,480,481,524,Rhemiplegia
486,487,502,519,Rhemiplegia
485,497,512,508,Rhemiplegia
485,500,505,502,Rhemiplegia
485,501,492,500,Rhemiplegia
489,500,483,521,Rhemiplegia
489,495,479,527,Rhemiplegia
487,486,476,527,Rhemiplegia
487,479,474,528,Rhemiplegia
486,475,473,528,Rhemiplegia
485,493,511,524,Rhemiplegia
485,498,519,515,Rhemiplegia
484,500,514,507,Rhemiplegia
484,501,503,500,Rhemiplegia
484,500,491,505,Rhemiplegia
497,501,484,513,Rhemiplegia
497,500,492,520,Rhemiplegia
496,495,481,524,Rhemiplegia
492,489,477,523,Rhemiplegia
489,483,475,521,Rhemiplegia
488,490,509,521,Rhemiplegia
487,496,520,520,Rhemiplegia
486,498,514,511,Rhemiplegia
486,503,500,508,Rhemiplegia
485,504,490,504,Rhemiplegia
494,504,484,503,Rhemiplegia
509,503,479,521,Rhemiplegia
503,496,476,525,Rhemiplegia
497,487,473,525,Rhemiplegia
493,479,510,524,Rhemiplegia
493,495,516,522,Rhemiplegia
489,499,518,519,Rhemiplegia
489,500,508,509,Rhemiplegia
488,503,497,502,Rhemiplegia
487,503,489,496,Rhemiplegia
501,503,482,503,Rhemiplegia
507,496,478,520,Rhemiplegia
499,493,492,522,Rhemiplegia
495,486,501,524,Rhemiplegia
493,478,489,525,Rhemiplegia
491,475,481,525,Rhemiplegia
490,493,509,524,Rhemiplegia
488,498,516,522,Rhemiplegia
488,502,509,512,Rhemiplegia
487,504,495,505,Rhemiplegia
489,507,486,505,Rhemiplegia
488,508,480,499,Rhemiplegia
498,507,476,495,Rhemiplegia
508,505,473,514,Rhemiplegia
505,498,472,523,Rhemiplegia
500,493,501,524,Rhemiplegia
496,485,493,524,Rhemiplegia
493,478,484,525,Rhemiplegia
492,473,477,525,Rhemiplegia
492,471,513,522,Rhemiplegia
489,497,524,520,Rhemiplegia
489,501,523,512,Rhemiplegia
488,502,516,512,Rhemiplegia
488,507,506,508,Rhemiplegia
488,508,496,499,Rhemiplegia
505,508,487,495,Rhemiplegia
501,506,482,517,Rhemiplegia
496,503,479,524,Rhemiplegia
493,500,489,525,Rhemiplegia
491,491,481,524,Rhemiplegia
489,484,475,524,Rhemiplegia
488,480,496,524,Rhemiplegia
487,498,513,523,Rhemiplegia
487,501,520,515,Rhemiplegia
487,502,515,507,Rhemiplegia
487,506,509,505,Rhemiplegia
486,508,499,497,Rhemiplegia
486,507,489,493,Rhemiplegia
500,507,482,506,Rhemiplegia
514,503,478,517,Rhemiplegia
510,495,475,522,Rhemiplegia
504,489,499,519,Rhemiplegia
503,484,496,532,Rhemiplegia
500,478,484,526,Rhemiplegia
497,473,507,525,Rhemiplegia
493,499,517,524,Rhemiplegia
493,504,518,517,Rhemiplegia
491,505,513,508,Rhemiplegia
497,506,503,508,Rhemiplegia
493,510,494,500,Rhemiplegia
493,509,485,494,Rhemiplegia
501,508,479,514,Rhemiplegia
502,500,476,526,Rhemiplegia
496,491,473,527,Rhemiplegia
493,489,506,527,Rhemiplegia
491,494,494,528,Rhemiplegia
490,483,482,528,Rhemiplegia
489,492,508,526,Rhemiplegia
488,503,515,524,Rhemiplegia
488,508,512,521,Rhemiplegia
487,509,501,510,Rhemiplegia
486,510,491,502,Rhemiplegia
498,509,482,502,Rhemiplegia
490,511,478,503,Rhemiplegia
493,510,475,512,Rhemiplegia
489,502,472,522,Rhemiplegia
487,498,472,526,Rhemiplegia
487,494,496,526,Rhemiplegia
486,485,485,526,Rhemiplegia
486,480,490,523,Rhemiplegia
485,498,516,521,Rhemiplegia
484,504,518,513,Rhemiplegia
484,506,511,505,Rhemiplegia
490,508,498,506,Rhemiplegia
486,508,494,497,Rhemiplegia
504,506,506,495,Rhemiplegia
502,507,502,517,Rhemiplegia
499,500,489,524,Rhemiplegia
493,495,507,524,Rhemiplegia
491,487,503,524,Rhemiplegia
489,480,493,523,Rhemiplegia
488,476,483,524,Rhemiplegia
488,472,496,523,Rhemiplegia
